2019-11-18 15:30:39.545850,5541.23551693
2019-11-18 16:00:39.865432,5578.96812092
2019-11-18 16:30:39.586103,5629.33756288
2019-11-18 17:00:39.380274,5638.00282321
2019-11-18 17:30:39.805301,5649.13789203
2019-11-18 18:00:39.537368,5717.98642026
2019-11-18 18:30:38.999993,5717.27739684
2019-11-18 19:00:39.432902,5795.64933919
2019-11-18 19:30:38.948910,5822.58176364
